product_category_name,price,payment_sequential,payment_installments,bank_clients,month,year
estacionamento,8.33,1,2,Chantal,8,2022
passagem_aerea_taxas,299.96,1,16,Ravi,10,2020
moveis_decoracao,28.75,1,6,Norma,12,2015
artigos_esportivos,120.51,1,1,Mohamad,3,2020
jardinagem,85.34,1,1,Sergio,8,2021
moveis_decoracao,139.0,1,1,Cynthia,11,2021
videogames,9.02,1,1,Haiying,1,2021
padaria,105.28,1,1,Xiaoling,8,2015
videogames,95.84,1,3,Shigeru,6,2021
artigos_esportivos,89.91,1,3,Qiang,11,2020
loja_de_conveniencia,99.85,1,6,Dolores,3,2015
mercadorias_em_geral,754.59,1,2,Sita,3,2016
outros_gastos_saude,2036.04,1,7,Cynthia,6,2015
bares_e_bebidas,326.82,1,1,Juana,3,2022
restaurantes,89.26,1,1,Mohamad,3,2022
cinema,45.09,1,8,Petra,5,2019
spa_massagem,39.88,1,2,Sara,7,2019
taxi_transporte_por_aplicativo,93.71,1,8,Suresh,7,2015
medico,27.77,1,1,Mikhail,12,2021
brinquedos_artigos_infantis,110.55,1,1,Kseniya,3,2016
vestuario_e_acessorios,29.05,1,1,Sara,10,2020
passagem_aerea_taxas,36.7,1,1,Heba,4,2021
medico,45.19,1,6,Qiang,12,2021
padaria,171.32,1,2,Adam,11,2016
cafeteria,71.49,1,1,Simone,4,2016
pet_shop,117.16,1,1,Priyanka,12,2022
restaurantes,226.71,1,2,Mikhail,5,2017
padaria,66.78,1,5,Ravi,11,2020
entrega,161.37,1,1,Luz,12,2016
passagem_aerea_taxas,58.2,1,1,Michael,12,2020
medico,247.31,1,1,Petra,1,2020
academia,434.66,1,2,Saroj,2,2020
jardinagem,81.21,1,4,Gustavo,11,2020
lavanderia,98.56,1,1,Abdul,9,2022
loja_de_conveniencia,212.02,1,1,Herbert,3,2015
associacoes_clubes,40.01,1,1,Kim,8,2019
outros_gastos_saude,42.77,2,1,Nina,9,2017
ingresso_entretenimento,106.89,1,3,Virginia,1,2022
lavanderia,2.96,1,10,Jacob,3,2020
dentista,292.63,1,1,Heba,11,2016
combustível,171.22,1,1,Saroj,6,2020
veterinario,215.07,1,1,Amy,12,2021
associacoes_clubes,50.68,1,1,Kathy,3,2019
outros_gastos_saude,166.09,1,1,Christina,5,2016
brinquedos_artigos_infantis,226.91,1,1,Mariama,3,2021
tv_internet,170.0,1,1,Adel,5,2016
hospedagem,141.51,1,1,Ming,11,2019
cafeteria,75.07,1,1,Qiang,5,2019
jardinagem,84.58,1,10,Simone,10,2017
passagem_aerea_taxas,206.0,1,2,Nguyen,11,2016
bares_e_bebidas,47.41,1,1,Xiaomin,4,2022
bares_e_bebidas,140.79,1,4,Tania,10,2022
lavanderia,137.1,1,9,Nguyen,8,2021
artigos_esportivos,239.96,3,3,Yoko,9,2021
restaurantes,38.2,1,4,Nur,8,2022
assinatura_de_servicos,34.63,1,6,Miguel,3,2019
videogames,197.95,2,8,Michael,8,2017
mercadorias_em_geral,34.12,1,1,Cong,5,2018
academia,71.44,1,1,Arthur,8,2018
cinema,242.37,1,7,Gustavo,9,2021
academia,53.13,1,3,Haiying,1,2022
cafeteria,45.27,1,8,Virginia,10,2020
pet_shop,655.6,1,1,Luz,4,2019
associacoes_clubes,13.91,1,8,Farzana,5,2021
artigos_esportivos,47.91,1,1,Qiang,11,2017
mercadorias_em_geral,290.33,1,3,Priyanka,1,2019
dentista,68.89,1,8,Shah,3,2018
assinatura_de_servicos,23.99,1,4,Qiang,2,2015
jardinagem,509.4,1,1,Monica,8,2015
assinatura_de_servicos,498.92,1,2,Lal,7,2018
cafeteria,177.77,1,8,Monica,8,2015
outros_esportes,69.44,1,1,Kassa,4,2016
estacionamento,29.0,1,1,Ramesh,2,2015
entrega,224.31,2,1,Yuhua,6,2022
artigos_esportivos,487.27,1,1,Solomon,12,2020
hospedagem,226.7,1,1,Dolores,5,2020
entrega,125.52,1,1,Arthur,11,2022
medico,38.41,1,4,Dolores,11,2015
mercadorias_em_geral,88.41,1,1,Herbert,2,2017
brinquedos_artigos_infantis,277.99,1,8,Virginia,12,2018
videogames,68.25,1,2,Karina,5,2018
combustível,75.62,1,1,Kamal,5,2022
estacionamento,326.92,1,8,Kim,7,2015
hospedagem,20.27,1,4,Nguyen,11,2016
veterinario,203.81,1,1,Sara,5,2018
cinema,40.68,1,1,Paula,7,2015
passagem_aerea_taxas,26.68,1,2,Sara,8,2018
estacionamento,35.0,1,8,Arthur,11,2017
moveis_decoracao,185.88,1,1,Jacob,7,2022
brinquedos_artigos_infantis,168.29,1,5,Shah,7,2017
loja_de_conveniencia,166.81,3,3,Adel,10,2021
salao_barbearia,206.97,1,1,Ming,11,2021
passagem_aerea_taxas,197.22,1,6,Gopal,7,2015
outros_cursos,97.13,2,1,Sara,2,2018
associacoes_clubes,139.94,1,1,Jacob,10,2022
passagem_aerea_taxas,70.63,1,1,Nina,11,2017
hospedagem,40.42,1,5,Herbert,4,2019
cinema,367.08,1,5,Jacob,3,2015
loja_de_conveniencia,106.21,2,2,Tun,1,2021
artigos_esportivos,60.2,1,1,Nur,4,2021
veterinario,62.54,1,1,Solomon,9,2021
academia,213.69,1,1,Miguel,9,2021
jardinagem,82.22,1,1,Suresh,5,2020
jardinagem,175.77,1,1,Radha,4,2022
loja_de_conveniencia,100.0,2,5,Jianmin,10,2022
videogames,105.26,1,3,Sam,12,2018
livraira_papelaria,107.02,1,1,Wendy,1,2021
taxi_transporte_por_aplicativo,198.82,1,4,Haiying,4,2018
associacoes_clubes,112.6,1,1,Sara,7,2020
hospedagem,211.56,1,1,Qinghua,1,2019
vestuario_e_acessorios,67.13,1,1,Shah,8,2021
jardinagem,229.11,1,3,Luz,8,2019
veterinario,54.09,1,1,Dolores,12,2019
vestuario_e_acessorios,66.5,1,1,Radha,1,2021
padaria,157.28,1,1,Richard,8,2021
cursos_idiomas,107.78,2,1,Richard,4,2021
estacionamento,138.11,1,1,Ming,4,2021
cursos_idiomas,90.89,1,2,Leila,10,2016
pet_shop,57.6,1,10,Karina,8,2019
passagem_aerea_taxas,866.36,1,1,Leila,1,2017
mercadorias_em_geral,87.71,1,1,Usha,4,2017
jardinagem,227.38,1,1,Usha,2,2017
bares_e_bebidas,222.9,2,1,Nur,8,2019
cursos_idiomas,100.0,1,1,Zainab,8,2016
pet_shop,68.37,1,3,Elizabeth,5,2015
vestuario_e_acessorios,82.73,1,3,Luiz,7,2015
jardinagem,56.85,1,1,Usha,3,2017
cursos_idiomas,229.13,1,1,Kseniya,9,2017
associacoes_clubes,72.07,1,10,Sara,8,2022
cinema,232.71,1,1,Zhigang,9,2017
mercadorias_em_geral,276.18,1,1,Cynthia,2,2015
veterinario,121.04,1,1,Paula,7,2016
assinatura_de_servicos,55.79,1,4,Zhihua,1,2016
supermercado_mercearia,147.47,1,1,Saroj,2,2017
livraira_papelaria,42.58,1,1,Anna,9,2019
outros_gastos_saude,45.7,1,6,Farzana,11,2015
videogames,491.63,1,8,Richard,2,2016
estacionamento,43.72,1,4,Hieu,12,2018
dentista,38.01,1,4,Sergey,4,2018
brinquedos_artigos_infantis,255.91,1,5,Roman,2,2019
brinquedos_artigos_infantis,316.72,1,2,Usha,1,2016
livraira_papelaria,185.89,1,3,Usha,4,2018
lavanderia,231.86,1,2,Adam,3,2015
cursos_idiomas,143.38,1,2,Wendy,11,2019
estacionamento,419.39,1,1,Ravi,2,2016
hospedagem,35.77,1,6,Xiaoling,12,2016
bares_e_bebidas,228.9,1,1,Saroj,7,2019
taxi_transporte_por_aplicativo,167.88,1,3,Miguel,12,2016
farmacia,63.38,1,2,Dolores,2,2016
hospedagem,123.75,1,1,Xiaomin,2,2015
artigos_esportivos,115.45,1,2,Lal,7,2017
restaurantes,220.27,1,6,Virginia,11,2016
associacoes_clubes,93.97,1,6,Xiaomin,11,2019
eletronicos,38.68,1,3,Joao,2,2021
pet_shop,20.0,1,1,Suresh,12,2020
livraira_papelaria,101.76,1,1,Christina,8,2018
restaurantes,31.1,1,4,Solomon,8,2019
academia,148.02,1,1,Farzana,11,2019
padaria,811.7,1,4,Wendy,8,2018
videogames,35.09,1,1,Usha,12,2017
artigos_esportivos,36.09,1,3,Ida,3,2016
salao_barbearia,138.16,1,2,Simone,9,2021
moveis_decoracao,14.41,1,2,Nguyen,9,2022
tv_internet,420.88,1,1,Luz,1,2021
tv_internet,59.83,1,1,Nguyen,9,2020
entrega,257.92,1,4,Shah,3,2019
dentista,204.98,1,1,Adel,7,2016
livraira_papelaria,168.67,1,1,Leila,11,2016
bares_e_bebidas,37.86,1,2,Mariama,7,2016
restaurantes,99.75,1,8,Michael,8,2018
veterinario,28.4,1,5,Jianming,11,2015
lavanderia,85.62,1,10,Cong,10,2020
medico,221.93,1,2,Joao,6,2020
outros_gastos_saude,67.5,1,1,Kseniya,1,2017
videogames,53.61,1,3,Luisa,4,2018
jardinagem,98.34,1,1,Lal,2,2017
loja_de_conveniencia,128.09,1,1,Xiaoling,7,2017
padaria,84.59,1,1,Solomon,10,2018
vestuario_e_acessorios,84.91,1,8,Qinghua,11,2022
tv_internet,154.19,1,1,Wendy,7,2022
restaurantes,514.11,1,1,Anna,7,2020
ingresso_entretenimento,31.91,1,6,Leila,12,2022
padaria,28.27,1,2,Qiang,7,2021
videogames,113.76,1,1,Priyanka,1,2016
cinema,442.92,1,2,Dolores,10,2017
cursos_idiomas,75.17,1,3,Hossein,7,2019
pet_shop,34.45,1,1,Yoko,6,2017
livraira_papelaria,69.48,1,10,Sergio,6,2016
medico,40.95,1,1,Cynthia,10,2021
cinema,88.74,1,1,Heba,1,2016
pet_shop,84.58,1,2,Nikolay,2,2022
livraira_papelaria,148.98,1,3,Norma,11,2021
farmacia,760.09,1,10,Kamal,3,2017
loja_de_conveniencia,20.29,1,1,Sam,9,2017
brinquedos_artigos_infantis,112.01,1,2,Petra,7,2017
estacionamento,97.36,1,8,Anna,1,2019
medico,115.45,1,1,Simone,1,2015
lavanderia,73.34,1,2,Sita,12,2015
veterinario,64.1,1,1,Yuhua,1,2019
veterinario,91.72,1,1,Miguel,6,2021
cafeteria,136.08,1,1,Luz,5,2017
assinatura_de_servicos,45.09,1,3,Luisa,2,2022
farmacia,170.81,1,7,Nina,3,2017
spa_massagem,24.69,1,7,Linh,12,2018
passagem_aerea_taxas,192.03,1,6,Mohamad,12,2019
spa_massagem,258.67,1,1,Cynthia,8,2021
entrega,154.34,1,3,Gregory,5,2017
spa_massagem,201.96,1,8,Norma,9,2017
cinema,28.1,1,1,Joseph,3,2020
eletronicos,149.19,1,1,Wenjie,4,2018
dentista,32.29,1,1,Zhihua,5,2017
loja_de_conveniencia,140.08,1,1,Gopal,1,2020
outros_gastos_saude,62.61,1,6,Kathy,10,2021
cursos_idiomas,33.03,1,1,Petra,12,2017
ingresso_entretenimento,67.29,1,1,Qiang,12,2017
farmacia,7.66,1,1,Kathy,1,2021
pet_shop,57.23,1,1,Suresh,10,2015
artigos_esportivos,307.14,1,1,Nur,6,2016
cinema,722.22,1,1,Joao,2,2022
artigos_esportivos,179.94,1,5,Xiaomin,2,2021
academia,258.86,1,1,Cynthia,1,2022
bares_e_bebidas,354.64,1,1,Kassa,5,2015
passagem_aerea_taxas,229.53,1,4,Luiz,9,2016
passagem_aerea_taxas,78.51,1,5,Nur,7,2020
artigos_esportivos,59.49,1,1,Hieu,4,2022
supermercado_mercearia,201.08,2,3,Nur,7,2022
outros_gastos_saude,732.68,1,6,Cong,7,2019
taxi_transporte_por_aplicativo,45.09,1,1,Wenjie,7,2022
academia,43.04,2,1,Sergey,12,2021
outros_gastos_saude,133.4,1,1,Tun,5,2016
hospedagem,160.16,1,1,Zhihua,4,2017
pet_shop,51.27,2,1,Haiying,3,2019
produtos_de_beleza,64.44,1,8,Wenjie,7,2015
medico,321.67,1,3,Wendy,9,2019
medico,140.88,1,6,Tania,7,2019
cinema,142.21,1,3,Haiying,7,2022
jardinagem,62.63,1,1,Karina,3,2015
padaria,84.23,1,1,Suresh,10,2021
associacoes_clubes,201.51,1,1,Sumitra,4,2018
outros_gastos_saude,390.31,1,1,Tania,5,2022
padaria,70.47,1,1,Herbert,7,2020
entrega,142.45,1,1,Gang,8,2016
cinema,83.9,2,7,Solomon,3,2022
artigos_esportivos,134.2,1,1,Mikhail,7,2022
jardinagem,37.22,1,1,Anna,12,2022
outros_cursos,18.87,1,1,Zainab,3,2019
loja_de_conveniencia,20.0,1,1,Tun,6,2022
pet_shop,125.97,1,4,Norma,4,2017
passagem_aerea_taxas,302.03,1,1,Claudio,9,2017
entrega,101.14,1,1,Adam,12,2017
loja_de_conveniencia,187.43,1,10,Monica,8,2020
outros_esportes,73.71,1,2,Wendy,6,2016
padaria,300.49,1,1,Cong,10,2019
salao_barbearia,71.38,1,1,Radha,3,2021
taxi_transporte_por_aplicativo,66.08,1,1,Kathy,5,2020
bares_e_bebidas,89.46,1,1,Haiying,12,2022
mercadorias_em_geral,135.1,1,1,Luisa,3,2015
associacoes_clubes,157.21,1,3,Jacob,2,2020
lavanderia,669.4,1,1,Sayed,1,2016
dentista,113.86,1,10,Petra,8,2017
hospedagem,220.54,1,3,Haiying,5,2022
tv_internet,139.86,1,8,Linh,3,2022
cafeteria,23.23,2,10,Abdul,11,2021
combustível,254.88,1,5,Nikolay,3,2021
assinatura_de_servicos,83.82,1,3,Norma,11,2017
artigos_esportivos,60.1,1,4,Nikolay,2,2021
academia,22.73,1,1,Amy,3,2020
academia,173.32,1,5,Roman,6,2022
bares_e_bebidas,52.97,1,4,Xiaomin,11,2016
eletronicos,144.54,1,1,Mohamad,4,2022
jardinagem,99.33,1,1,Gang,8,2022
videogames,276.47,1,1,Monica,10,2020
cinema,120.32,1,1,Mike,1,2021
hospedagem,71.13,1,8,Michael,11,2018
mercadorias_em_geral,104.68,1,7,Jeff,7,2015
videogames,173.53,1,1,Gang,11,2021
eletronicos,43.53,1,2,Kassa,5,2017
passagem_aerea_taxas,41.75,1,9,Amy,11,2018
passagem_aerea_taxas,37.24,1,1,Gregory,12,2015
farmacia,92.29,1,1,Luisa,7,2017
salao_barbearia,204.05,1,3,Linh,3,2016
cursos_idiomas,87.76,1,4,Zhigang,5,2020
cinema,98.87,1,1,Sumitra,3,2017
combustível,82.56,1,1,Sam,2,2019
bares_e_bebidas,87.32,1,5,Linh,2,2019
estacionamento,73.66,1,1,Gregory,8,2020
loja_de_conveniencia,62.72,1,10,Claudio,1,2020
farmacia,38.0,1,5,Virginia,1,2020
brinquedos_artigos_infantis,121.9,1,2,Shu,11,2016
bares_e_bebidas,403.69,1,8,Kim,6,2021
ingresso_entretenimento,38.01,1,3,Kamal,10,2021
vestuario_e_acessorios,12.69,1,4,Herbert,8,2016
academia,35.87,1,1,Gregory,3,2019
combustível,9.1,1,10,Haiying,11,2018
livraira_papelaria,48.27,1,6,Lal,3,2015
hospedagem,181.69,1,1,Jianming,12,2022
spa_massagem,497.59,1,3,Luisa,4,2016
lavanderia,147.07,1,8,Osman,2,2016
assinatura_de_servicos,6.51,1,10,Qinghua,12,2015
academia,287.56,1,1,Radha,7,2018
artigos_esportivos,200.0,1,6,Nur,12,2022
assinatura_de_servicos,297.2,1,10,Hossein,10,2022
brinquedos_artigos_infantis,58.62,1,1,Elizabeth,3,2017
associacoes_clubes,206.91,1,1,Sergey,6,2015
outros_esportes,561.66,1,1,Kathy,2,2018
dentista,61.4,1,3,Sergey,7,2019
taxi_transporte_por_aplicativo,211.82,1,1,Dolores,1,2015
brinquedos_artigos_infantis,243.29,1,3,Karina,2,2022
taxi_transporte_por_aplicativo,204.81,1,1,Qinghua,3,2021
outros_cursos,79.62,1,3,Gustavo,5,2019
brinquedos_artigos_infantis,47.13,1,1,Zainab,5,2015
moveis_decoracao,63.9,1,8,Hossein,3,2020
farmacia,14.84,1,10,Joao,1,2021
supermercado_mercearia,72.98,1,1,Michael,4,2019
pet_shop,118.35,1,1,Khalid,12,2021
supermercado_mercearia,84.59,1,1,Nina,7,2018
moveis_decoracao,107.0,1,5,Abdul,9,2021
brinquedos_artigos_infantis,137.6,1,4,Jianmin,9,2018
brinquedos_artigos_infantis,185.88,1,2,Xiaoling,12,2022
hospedagem,75.43,2,1,Jianmin,9,2016
padaria,93.19,1,1,Mariama,12,2017
padaria,108.41,1,1,Tania,1,2018
entrega,101.22,1,1,Elizabeth,3,2022
ingresso_entretenimento,144.5,1,1,Michael,5,2021
brinquedos_artigos_infantis,62.62,1,1,Kseniya,2,2021
outros_gastos_saude,198.13,1,10,Mike,8,2021
produtos_de_beleza,20.0,1,2,Kim,6,2015
outros_esportes,180.76,1,4,Sayed,3,2021
associacoes_clubes,105.38,1,10,Monica,6,2016
padaria,24.66,1,1,Osman,6,2016
cafeteria,209.38,1,3,Zhihua,2,2016
outros_esportes,148.2,1,1,Cong,7,2021
vestuario_e_acessorios,54.43,3,1,Gang,11,2015
farmacia,77.66,1,1,Linh,11,2017
padaria,34.75,1,1,Leila,2,2016
outros_esportes,99.2,1,1,Kseniya,5,2017
cafeteria,1837.16,3,4,Hieu,11,2017
vestuario_e_acessorios,104.96,1,2,Monica,4,2017
veterinario,29.19,1,1,Adel,12,2018
hospedagem,253.52,1,1,Jacob,1,2022
lavanderia,406.51,1,1,Anna,1,2019
artigos_esportivos,65.96,1,1,Herbert,10,2016
taxi_transporte_por_aplicativo,28.6,1,2,Sayed,4,2017
outros_esportes,83.13,1,8,Michael,6,2016
outros_cursos,139.96,1,3,Norma,12,2019
cafeteria,57.38,1,2,Anna,12,2019
combustível,43.22,1,5,Radha,8,2018
cinema,186.04,1,1,Gopal,6,2020
mercadorias_em_geral,81.24,1,10,Gang,12,2020
vestuario_e_acessorios,45.96,1,1,Kim,8,2021
hospedagem,93.19,1,6,Virginia,7,2015
farmacia,148.87,1,1,Sita,5,2016
pet_shop,96.99,1,8,Kamal,6,2016
dentista,143.04,1,1,Sayed,8,2017
outros_esportes,27.3,1,5,Yusuf,7,2021
outros_cursos,236.29,1,1,Ming,6,2015
bares_e_bebidas,192.95,1,5,Yoko,4,2020
passagem_aerea_taxas,45.67,1,13,Pramila,9,2015
jardinagem,319.09,1,1,Elizabeth,12,2021
assinatura_de_servicos,183.5,1,1,Gang,8,2018
cursos_idiomas,103.05,1,1,Kamal,12,2019
outros_cursos,32.77,1,1,Gang,2,2021
hospedagem,98.28,1,6,Lal,10,2019
lavanderia,42.9,1,1,Zhihua,6,2015
livraira_papelaria,96.22,1,6,Ramesh,3,2020
cursos_idiomas,149.1,1,3,Adel,12,2021
estacionamento,63.28,1,7,Hieu,3,2018
combustível,24.0,1,1,Joao,8,2019
vestuario_e_acessorios,101.63,1,1,Hatice,2,2016
dentista,175.78,1,1,Kim,9,2020
salao_barbearia,21.59,1,1,Sara,3,2016
medico,99.7,1,1,Elizabeth,3,2015
videogames,309.12,1,1,Adel,3,2020
mercadorias_em_geral,294.48,1,10,Lal,12,2016
salao_barbearia,250.79,5,1,Mikhail,11,2019
outros_gastos_saude,696.61,1,2,Mikhail,2,2022
tv_internet,47.0,1,1,Nikolay,4,2021
medico,88.71,1,2,Tania,4,2022
supermercado_mercearia,120.68,1,1,Mikhail,5,2016
estacionamento,79.14,1,3,Osman,5,2021
bares_e_bebidas,296.73,1,1,Luz,6,2015
dentista,65.7,5,5,Shah,10,2015
outros_gastos_saude,57.99,1,1,Hieu,4,2019
restaurantes,38.8,5,1,Linh,4,2022
salao_barbearia,508.84,1,3,Ravi,11,2019
hospedagem,181.82,1,3,Luisa,1,2017
supermercado_mercearia,115.0,1,1,Ravi,3,2017
lavanderia,92.19,1,4,Sita,11,2021
assinatura_de_servicos,96.88,1,10,Luisa,2,2016
vestuario_e_acessorios,22.79,1,1,Wendy,11,2021
outros_gastos_saude,177.69,1,5,Cynthia,6,2016
lavanderia,81.98,1,1,Herbert,6,2020
lavanderia,163.91,1,1,Sam,4,2022
cafeteria,128.35,1,3,Shigeru,5,2019
outros_gastos_saude,35.87,2,1,Kassa,7,2020
mercadorias_em_geral,144.26,1,1,Osman,7,2021
outros_esportes,228.01,1,3,Nikolay,5,2018
farmacia,63.2,1,1,Jacob,6,2020
hospedagem,100.26,1,1,Jianming,3,2020
veterinario,262.86,1,1,Elizabeth,2,2020
outros_cursos,70.13,1,1,Xiaoling,4,2020
livraira_papelaria,226.83,1,8,Sergey,12,2015
jardinagem,9.33,1,1,Tun,9,2016
supermercado_mercearia,169.6,1,1,Mariama,2,2022
loja_de_conveniencia,96.8,1,1,Jianmin,4,2022
jardinagem,210.45,1,7,Yoko,1,2015
videogames,121.68,1,5,Manfred,9,2017
produtos_de_beleza,162.2,1,1,Chantal,3,2022
supermercado_mercearia,235.22,1,3,Paula,7,2021
eletronicos,60.37,1,1,Sergey,10,2020
dentista,226.04,1,1,Luisa,8,2021
lavanderia,117.31,1,1,Elizabeth,8,2019
livraira_papelaria,170.37,1,1,Suresh,3,2020
brinquedos_artigos_infantis,90.17,1,4,Amy,11,2018
passagem_aerea_taxas,123.83,1,3,Linh,10,2022
passagem_aerea_taxas,238.22,1,1,Christina,11,2018
medico,52.78,1,1,Shah,1,2022
restaurantes,66.44,1,1,Mike,5,2021
moveis_decoracao,162.89,1,1,Gustavo,5,2022
medico,75.54,1,1,Khalid,11,2017
vestuario_e_acessorios,49.56,1,10,Claudio,8,2015
outros_gastos_saude,169.08,1,7,Tun,11,2021
videogames,83.23,1,1,Virginia,9,2019
taxi_transporte_por_aplicativo,71.85,1,1,Virginia,9,2022
hospedagem,52.38,1,1,Gregory,8,2022
eletronicos,57.97,1,1,Khalid,8,2018
jardinagem,668.26,1,1,Manfred,1,2017
outros_cursos,16.29,1,1,Yuhua,12,2020
moveis_decoracao,17.39,1,10,Petra,1,2022
hospedagem,113.62,1,1,Tania,6,2020
dentista,151.84,1,1,Hieu,6,2015
padaria,182.52,1,10,Xiaomin,2,2015
cinema,155.2,1,1,Gustavo,4,2016
dentista,402.49,1,10,Kamal,8,2020
padaria,159.63,6,1,Kamal,10,2017
bares_e_bebidas,63.27,1,1,Kamal,9,2015
hospedagem,596.27,1,3,Anna,7,2020
pet_shop,45.86,1,2,Lal,1,2017
dentista,130.05,1,3,Nguyen,6,2022
cursos_idiomas,201.07,1,2,Khalid,8,2018
bares_e_bebidas,49.86,1,1,Leila,3,2019
restaurantes,121.13,1,8,Abdul,3,2019
restaurantes,22.49,1,1,Abdul,3,2020
moveis_decoracao,139.94,1,2,Virginia,4,2015
pet_shop,163.48,1,1,Shah,12,2016
medico,43.89,1,1,Monica,8,2015
assinatura_de_servicos,135.5,1,3,Ida,4,2018
entrega,46.05,1,1,Karina,7,2021
salao_barbearia,92.76,1,1,Manfred,3,2015
assinatura_de_servicos,63.1,1,1,Mike,7,2019
farmacia,49.39,1,6,Pramila,2,2017
passagem_aerea_taxas,69.41,2,5,Wendy,7,2015
combustível,89.85,1,2,Gang,2,2020
restaurantes,153.8,1,6,Nguyen,3,2017
dentista,86.96,1,1,Jianmin,1,2016
ingresso_entretenimento,133.85,1,1,Dolores,3,2017
padaria,170.01,1,3,Jeff,8,2018
farmacia,10.71,1,5,Richard,12,2018
combustível,20.85,1,1,Ramesh,2,2015
lavanderia,250.91,1,8,Paula,3,2017
spa_massagem,42.44,1,5,Zhigang,6,2018
assinatura_de_servicos,36.33,1,3,Leila,2,2021
livraira_papelaria,67.22,1,1,Linh,6,2019
veterinario,103.26,1,10,Tania,7,2020
hospedagem,131.32,1,10,Hatice,10,2018
entrega,293.26,1,5,Kseniya,6,2020
estacionamento,182.38,1,4,Sergio,5,2018
medico,26.95,1,4,Nina,2,2018
academia,55.92,1,3,Gopal,5,2018
livraira_papelaria,34.55,1,2,Mikhail,12,2019
mercadorias_em_geral,179.3,1,1,Hieu,5,2019
videogames,123.89,1,2,Sita,10,2017
pet_shop,76.65,1,1,Gustavo,3,2017
combustível,200.33,1,3,Kim,3,2015
loja_de_conveniencia,125.67,1,3,Tun,4,2022
lavanderia,211.89,1,4,Pramila,1,2016
cursos_idiomas,35.75,1,4,Arthur,7,2018
spa_massagem,37.66,1,6,Jianming,12,2016
bares_e_bebidas,129.19,1,1,Osman,1,2022
padaria,57.6,1,8,Ida,9,2022
assinatura_de_servicos,113.44,1,2,Virginia,7,2018
taxi_transporte_por_aplicativo,129.2,1,1,Osman,6,2022
jardinagem,343.5,1,6,Ida,9,2015
vestuario_e_acessorios,210.56,1,1,Gregory,3,2015
moveis_decoracao,40.38,1,6,Shah,10,2018
farmacia,161.18,1,4,Zhihua,2,2019
artigos_esportivos,145.69,1,5,Monica,9,2022
taxi_transporte_por_aplicativo,137.85,1,3,Chantal,1,2022
dentista,6.45,1,3,Dolores,6,2020
associacoes_clubes,82.56,1,4,Qiang,4,2021
vestuario_e_acessorios,261.96,4,1,Kseniya,2,2021
combustível,51.43,1,1,Cynthia,7,2017
veterinario,100.02,2,1,Manfred,5,2022
jardinagem,112.84,1,1,Simone,3,2015
spa_massagem,72.18,1,1,Jacob,5,2019
ingresso_entretenimento,116.9,1,1,Sara,8,2018
cinema,87.46,1,3,Anna,10,2020
bares_e_bebidas,529.76,1,2,Qiang,3,2021
ingresso_entretenimento,150.68,1,1,Sergio,8,2021
combustível,142.61,1,6,Anna,4,2022
moveis_decoracao,96.72,1,1,Zainab,12,2022
pet_shop,21.75,1,10,Cong,1,2020
hospedagem,204.75,1,1,Tania,10,2018
produtos_de_beleza,13.2,1,10,Wendy,1,2016
cursos_idiomas,106.92,1,6,Mike,6,2015
cafeteria,102.59,1,1,Kathy,11,2022
moveis_decoracao,175.08,1,2,Jeff,5,2022
artigos_esportivos,229.8,1,1,Usha,10,2022
entrega,69.46,1,4,Hieu,5,2021
eletronicos,97.79,1,10,Claudio,5,2020
spa_massagem,139.95,1,1,Radha,3,2017
cursos_idiomas,63.4,1,2,Christina,6,2022
medico,115.37,1,8,Ming,7,2020
livraira_papelaria,244.72,1,1,Amy,6,2021
jardinagem,259.78,1,1,Joao,5,2016
spa_massagem,66.48,1,1,Adel,5,2016
outros_esportes,114.94,1,6,Haiying,2,2021
ingresso_entretenimento,155.14,1,2,Amy,8,2020
outros_esportes,115.94,1,5,Haiying,7,2019
moveis_decoracao,129.45,1,1,Hieu,10,2018
assinatura_de_servicos,70.72,1,5,Joao,6,2020
medico,61.84,1,1,Petra,10,2017
moveis_decoracao,379.0,1,6,Adel,3,2020
restaurantes,13.15,1,2,Adel,7,2018
academia,1137.11,1,1,Sumitra,8,2016
associacoes_clubes,98.62,1,3,Lal,2,2017
dentista,265.75,1,12,Chantal,12,2020
passagem_aerea_taxas,50.93,1,4,Sam,3,2018
combustível,133.97,1,5,Karina,12,2015
restaurantes,55.96,1,10,Mikhail,6,2022
cursos_idiomas,65.82,1,2,Suresh,8,2019
cinema,49.84,1,3,Herbert,8,2022
livraira_papelaria,31.72,1,5,Chantal,9,2017
dentista,105.99,1,4,Lal,1,2016
farmacia,129.19,1,8,Mikhail,9,2022
hospedagem,64.05,1,4,Karina,6,2020
passagem_aerea_taxas,54.06,1,3,Zhigang,2,2017
bares_e_bebidas,71.14,1,1,Chantal,4,2016
spa_massagem,11.62,2,1,Petra,11,2021
medico,115.45,1,10,Mikhail,4,2020
assinatura_de_servicos,162.51,1,1,Kathy,3,2020
farmacia,111.61,1,1,Haiying,7,2018
salao_barbearia,818.01,1,1,Kim,11,2018
spa_massagem,94.66,1,6,Miguel,3,2019
artigos_esportivos,148.53,1,3,Chantal,9,2022
vestuario_e_acessorios,430.96,1,2,Cong,5,2019
dentista,61.34,1,4,Amy,7,2019
padaria,76.31,1,2,Yoko,4,2018
lavanderia,103.93,1,8,Shigeru,12,2018
tv_internet,46.22,1,5,Manfred,1,2021
loja_de_conveniencia,142.02,1,1,Linh,8,2017
